43,62,13,Citizen630,-10.0,love, sadness, fear
526,77,35,Citizen291,30.0,joy, serenity, peace
526,77,35,Citizen679,-10.0,fear, conflict, harmony
526,77,35,Citizen608,-30.0,frustration, anger, anger
526,77,35,Citizen317,-10.0,frustration, gratitude, disgust
526,77,35,Citizen253,10.0,joy, guilt, love
526,77,35,Citizen583,30.0,gratitude, hope, gratitude
526,77,35,Citizen33,10.0,kindness, stress, peace
526,77,35,Citizen592,30.0,contentment, peace, love
526,77,35,Citizen107,10.0,love, peace, conflict
36,73,57,Citizen835,-10.0,anger, shame, contentment
36,73,57,Citizen681,10.0,hope, shame, gratitude
36,73,57,Citizen644,10.0,hope, conflict, contentment
36,73,57,Citizen601,10.0,guilt, gratitude, gratitude
36,73,57,Citizen485,-10.0,gratitude, stress, envy
36,73,57,Citizen445,10.0,love, kindness, shame
36,73,57,Citizen578,10.0,sadness, love, happiness
36,73,57,Citizen835,10.0,contentment, sadness, harmony
36,73,57,Citizen71,-10.0,fear, happiness, sadness
36,73,57,Citizen175,-10.0,fear, guilt, serenity
36,73,57,Citizen990,10.0,happiness, love, envy
36,73,57,Citizen537,-30.0,shame, conflict, frustration
Some(2023-06-29 12:22:04),984,84,58,Citizen315,-10.0,kindness, happiness, disgust
Some(2023-06-29 12:22:04),984,84,58,Citizen866,30.0,kindness, happiness, disgust
Some(2023-06-29 12:22:04),984,84,58,Citizen79,10.0,kindness, happiness, disgust
Some(2023-06-29 12:22:04),984,84,58,Citizen709,10.0,kindness, happiness, disgust
Some(2023-06-29 12:22:04),984,84,58,Citizen729,10.0,kindness, happiness, disgust
Some(2023-06-29 12:22:04),984,84,58,Citizen505,10.0,kindness, happiness, disgust
Some(2023-06-29 12:22:04),984,84,58,Citizen533,30.0,kindness, happiness, disgust
Some(2023-06-29 12:22:04),984,84,58,Citizen59,-10.0,kindness, happiness, disgust
Some(2023-06-29 12:22:04),984,84,58,Citizen941,30.0,kindness, happiness, disgust
Some(2023-06-29 12:22:04),984,84,58,Citizen768,10.0,kindness, happiness, disgust
282,39,18,Citizen712,30.0,harmony, hope, gratitude
282,39,18,Citizen415,-10.0,harmony, hope, gratitude
282,39,18,Citizen599,30.0,harmony, hope, gratitude
282,39,18,Citizen1,-30.0,harmony, hope, gratitude
282,39,18,Citizen350,30.0,harmony, hope, gratitude
282,39,18,Citizen27,-10.0,harmony, hope, gratitude
282,39,18,Citizen431,30.0,harmony, hope, gratitude
282,39,18,Citizen279,30.0,harmony, hope, gratitude
282,39,18,Citizen819,30.0,harmony, hope, gratitude
282,39,18,Citizen938,30.0,harmony, hope, gratitude
282,39,18,Citizen897,10.0,harmony, hope, gratitude
282,39,18,Citizen530,-30.0,harmony, hope, gratitude
282,39,18,Citizen829,-10.0,harmony, hope, gratitude
282,39,18,Citizen237,10.0,harmony, hope, gratitude
282,39,18,Citizen770,-10.0,harmony, hope, gratitude
Some(2023-06-29 12:24:29),420,94,11,Citizen122,30.0,peace, gratitude, anarchy
Some(2023-06-29 12:24:29),420,94,11,Citizen361,30.0,peace, gratitude, anarchy
Some(2023-06-29 12:24:29),420,94,11,Citizen413,10.0,peace, gratitude, anarchy
Some(2023-06-29 12:24:29),420,94,11,Citizen851,30.0,peace, gratitude, anarchy
Some(2023-06-29 12:24:29),420,94,11,Citizen6,10.0,peace, gratitude, anarchy
Some(2023-06-29 12:24:29),420,94,11,Citizen785,10.0,peace, gratitude, anarchy
Some(2023-06-29 12:24:29),420,94,11,Citizen112,-10.0,peace, gratitude, anarchy
Some(2023-06-29 12:24:29),420,94,11,Citizen43,30.0,peace, gratitude, anarchy
Some(2023-06-29 12:24:29),420,94,11,Citizen563,30.0,peace, gratitude, anarchy
Some(2023-06-29 12:24:29),420,94,11,Citizen695,30.0,peace, gratitude, anarchy
Some(2023-06-29 12:24:29),420,94,11,Citizen977,10.0,peace, gratitude, anarchy
Some(2023-06-29 12:24:29),420,94,11,Citizen869,-10.0,peace, gratitude, anarchy
Some(2023-06-29 12:24:29),420,94,11,Citizen631,30.0,peace, gratitude, anarchy
Some(2023-06-29 12:24:29),420,94,11,Citizen518,-10.0,peace, gratitude, anarchy
Some(2023-06-29 12:19:04),663,64,81,Citizen240,30.0,frustration, conflict, peace
Some(2023-06-29 12:19:04),663,64,81,Citizen28,30.0,frustration, conflict, peace
Some(2023-06-29 12:19:04),663,64,81,Citizen834,10.0,frustration, conflict, peace
Some(2023-06-29 12:19:04),663,64,81,Citizen688,-10.0,frustration, conflict, peace
Some(2023-06-29 12:19:04),663,64,81,Citizen721,-10.0,frustration, conflict, peace
Some(2023-06-29 12:19:04),663,64,81,Citizen691,10.0,frustration, conflict, peace
Some(2023-06-29 12:19:04),663,64,81,Citizen186,10.0,frustration, conflict, peace
Some(2023-06-29 12:19:04),663,64,81,Citizen570,-10.0,frustration, conflict, peace
Some(2023-06-29 12:19:04),663,64,81,Citizen972,10.0,frustration, conflict, peace
Some(2023-06-29 12:19:04),663,64,81,Citizen613,10.0,frustration, conflict, peace
625,42,11,Citizen266,10.0,fear, contentment, disgust
625,42,11,Citizen198,30.0,fear, contentment, disgust
625,42,11,Citizen712,30.0,fear, contentment, disgust
625,42,11,Citizen763,-10.0,fear, contentment, disgust
625,42,11,Citizen489,10.0,fear, contentment, disgust
625,42,11,Citizen675,30.0,fear, contentment, disgust
625,42,11,Citizen471,10.0,fear, contentment, disgust
625,42,11,Citizen12,10.0,fear, contentment, disgust
625,42,11,Citizen960,30.0,fear, contentment, disgust
625,42,11,Citizen431,30.0,fear, contentment, disgust
43,67,12,Citizen404,10.0,stress, contentment, contentment
43,67,12,Citizen334,10.0,stress, peace, kindness
43,67,12,Citizen199,-10.0,serenity, sadness, disgust
43,67,12,Citizen520,10.0,harmony, serenity, conflict
43,67,12,Citizen630,-10.0,love, sadness, fear
43,67,12,Citizen494,-10.0,kindness, shame, disgust
43,67,12,Citizen760,-10.0,conflict, love, anger
946,79,58,Citizen871,10.0,serenity, shame, kindness
946,79,58,Citizen925,30.0,love, serenity, hope
946,79,58,Citizen17,-30.0,disgust, stress, frustration
946,79,58,Citizen528,10.0,harmony, fear, peace
946,79,58,Citizen78,-10.0,sadness, conflict, contentment
946,79,58,Citizen453,10.0,happiness, shame, joy
946,79,58,Citizen837,-10.0,happiness, fear, disgust
946,79,58,Citizen681,10.0,hope, shame, gratitude
946,79,58,Citizen644,10.0,hope, conflict, contentment
946,79,58,Citizen601,10.0,guilt, gratitude, gratitude
262,4,28,Citizen608,-30.0,envy, sadness, shame
262,4,28,Citizen182,10.0,hope, joy, disgust
262,4,28,Citizen238,10.0,contentment, stress, love
262,4,28,Citizen487,-10.0,peace, anger, anger
262,4,28,Citizen506,-10.0,sadness, shame, happiness
262,4,28,Citizen759,30.0,peace, kindness, harmony
616,104,93,No citizen detected.
Some(2023-06-28 23:34:56),607,91,81,Citizen789,-10.0,anarchy, hope, anarchy
Some(2023-06-28 23:34:56),607,91,81,Citizen745,30.0,anarchy, hope, anarchy
Some(2023-06-28 23:34:56),607,91,81,Citizen638,30.0,anarchy, hope, anarchy
Some(2023-06-28 23:34:56),607,91,81,Citizen948,30.0,anarchy, hope, anarchy
Some(2023-06-28 23:34:56),607,91,81,Citizen135,30.0,anarchy, hope, anarchy
Some(2023-06-28 23:34:56),607,91,81,Citizen641,10.0,anarchy, hope, anarchy
Some(2023-06-28 23:34:56),607,91,81,Citizen318,30.0,anarchy, hope, anarchy
Some(2023-06-28 23:34:56),607,91,81,Citizen87,10.0,anarchy, hope, anarchy
Some(2023-06-28 23:34:56),607,91,81,Citizen233,-10.0,anarchy, hope, anarchy
Some(2023-06-28 23:34:56),607,91,81,Citizen544,-30.0,anarchy, hope, anarchy
Some(2023-06-28 23:34:56),607,91,81,Citizen949,30.0,anarchy, hope, anarchy
Some(2023-06-28 23:34:56),607,91,81,Citizen357,10.0,anarchy, hope, anarchy
453,88,38,Citizen663,10.0,freedom, conflict, anger
453,88,38,Citizen528,10.0,freedom, conflict, anger
453,88,38,Citizen327,10.0,freedom, conflict, anger
453,88,38,Citizen709,10.0,freedom, conflict, anger
453,88,38,Citizen491,-10.0,freedom, conflict, anger
453,88,38,Citizen698,10.0,freedom, conflict, anger
453,88,38,Citizen326,-10.0,freedom, conflict, anger
453,88,38,Citizen26,30.0,freedom, conflict, anger
453,88,38,Citizen942,-10.0,freedom, conflict, anger
453,88,38,Citizen480,-10.0,freedom, conflict, anger
453,88,38,Citizen529,10.0,freedom, conflict, anger
453,88,38,Citizen569,10.0,freedom, conflict, anger
976,24,26,Citizen403,-10.0,shame, harmony, fear
976,24,26,Citizen492,10.0,guilt, happiness, love
976,24,26,Citizen804,30.0,joy, joy, joy
976,24,26,Citizen973,30.0,love, harmony, gratitude
976,24,26,Citizen557,-10.0,joy, disgust, fear
976,24,26,Citizen694,10.0,love, fear, gratitude
976,24,26,Citizen838,-10.0,guilt, envy, love
976,24,26,Citizen224,-10.0,peace, shame, stress
976,24,26,Citizen53,-10.0,love, stress, shame
976,24,26,Citizen645,10.0,serenity, shame, peace
976,24,26,Citizen632,-10.0,guilt, anger, peace
976,24,26,Citizen510,10.0,serenity, joy, fear
976,24,26,Citizen430,-10.0,conflict, contentment, anger
262,7,38,Citizen49,10.0,love, serenity, conflict
262,7,38,Citizen968,-10.0,stress, serenity, envy
262,7,38,Citizen11,-10.0,frustration, envy, harmony
262,7,38,Citizen39,10.0,happiness, disgust, hope
262,7,38,Citizen231,10.0,shame, gratitude, peace
262,7,38,Citizen277,-10.0,frustration, frustration, happiness
262,7,38,Citizen24,-10.0,happiness, disgust, anger
262,7,38,Citizen149,-30.0,conflict, frustration, stress
262,7,38,Citizen742,10.0,stress, hope, joy
262,7,38,Citizen926,10.0,conflict, joy, serenity
262,7,38,Citizen903,10.0,envy, peace, contentment
262,7,38,Citizen238,10.0,contentment, stress, love
262,7,38,Citizen591,10.0,love, harmony, envy
262,7,38,Citizen906,30.0,gratitude, serenity, love
262,7,38,Citizen539,10.0,happiness, serenity, stress
262,7,38,Citizen100,-10.0,guilt, fear, happiness
867,96,9,Citizen942,-10.0,contentment, disgust, disgust
867,96,9,Citizen945,10.0,contentment, disgust, disgust
867,96,9,Citizen473,10.0,contentment, disgust, disgust
867,96,9,Citizen290,30.0,contentment, disgust, disgust
867,96,9,Citizen599,-10.0,contentment, disgust, disgust
867,96,9,Citizen809,30.0,contentment, disgust, disgust
867,96,9,Citizen710,10.0,contentment, disgust, disgust
867,96,9,Citizen908,10.0,contentment, disgust, disgust
867,96,9,Citizen769,30.0,contentment, disgust, disgust
Some(2023-06-28 23:30:55),341,93,95,Citizen725,10.0,happiness, sadness, love
Some(2023-06-28 23:30:55),341,93,95,Citizen240,30.0,happiness, sadness, love
Some(2023-06-28 23:30:55),341,93,95,Citizen956,10.0,happiness, sadness, love
Some(2023-06-28 23:30:55),341,93,95,Citizen750,10.0,happiness, sadness, love
Some(2023-06-28 23:30:55),341,93,95,Citizen500,30.0,happiness, sadness, love
Some(2023-06-28 23:30:55),341,93,95,Citizen807,10.0,happiness, sadness, love
Some(2023-06-28 23:30:55),341,93,95,Citizen664,-10.0,happiness, sadness, love
Some(2023-06-28 23:30:55),341,93,95,Citizen614,-10.0,happiness, sadness, love
Some(2023-06-28 23:30:55),341,93,95,Citizen435,10.0,happiness, sadness, love
Some(2023-06-28 23:30:55),341,93,95,Citizen708,10.0,happiness, sadness, love
Some(2023-06-29 12:25:29),898,4,99,Citizen571,30.0,hope, fear, stress
Some(2023-06-29 12:25:29),898,4,99,Citizen118,30.0,hope, fear, stress
Some(2023-06-29 12:25:29),898,4,99,Citizen661,30.0,hope, fear, stress
Some(2023-06-29 12:25:29),898,4,99,Citizen61,30.0,hope, fear, stress
865,86,16,Citizen573,-10.0,joy, disgust, fear
865,86,16,Citizen543,-10.0,fear, kindness, envy
865,86,16,Citizen752,10.0,peace, stress, contentment
865,86,16,Citizen156,10.0,hope, envy, love
865,86,16,Citizen724,-10.0,happiness, disgust, anger
865,86,16,Citizen146,-10.0,frustration, peace, conflict
865,86,16,Citizen324,-30.0,shame, disgust, shame
865,86,16,Citizen176,-10.0,peace, stress, sadness
865,86,16,Citizen970,-10.0,shame, kindness, guilt
865,86,16,Citizen536,-10.0,guilt, stress, serenity
548,79,55,Citizen949,30.0,harmony, contentment, harmony
548,79,55,Citizen890,30.0,harmony, contentment, harmony
548,79,55,Citizen248,-10.0,harmony, contentment, harmony
548,79,55,Citizen686,10.0,harmony, contentment, harmony
548,79,55,Citizen962,10.0,harmony, contentment, harmony
548,79,55,Citizen555,10.0,harmony, contentment, harmony
548,79,55,Citizen75,-10.0,harmony, contentment, harmony
548,79,55,Citizen300,30.0,harmony, contentment, harmony
548,79,55,Citizen426,30.0,harmony, contentment, harmony
548,79,55,Citizen227,10.0,harmony, contentment, harmony
548,79,55,Citizen129,10.0,harmony, contentment, harmony
548,79,55,Citizen378,10.0,harmony, contentment, harmony
548,79,55,Citizen274,-30.0,harmony, contentment, harmony
548,79,55,Citizen552,10.0,harmony, contentment, harmony
548,79,55,Citizen353,10.0,harmony, contentment, harmony
548,79,55,Citizen919,10.0,harmony, contentment, harmony
548,79,55,Citizen557,10.0,harmony, contentment, harmony
911,6,4,Citizen574,10.0,love, serenity, frustration
911,6,4,Citizen533,10.0,love, serenity, frustration
911,6,4,Citizen267,10.0,love, serenity, frustration
911,6,4,Citizen982,10.0,love, serenity, frustration
911,6,4,Citizen860,-10.0,love, serenity, frustration
911,6,4,Citizen265,30.0,love, serenity, frustration
911,6,4,Citizen785,10.0,love, serenity, frustration
911,6,4,Citizen654,10.0,love, serenity, frustration
899,31,60,Citizen60,30.0,serenity, peace, love
899,31,60,Citizen8,-10.0,harmony, disgust, shame
899,31,60,Citizen557,10.0,serenity, hope, frustration
899,31,60,Citizen375,30.0,hope, love, joy
899,31,60,Citizen8,10.0,love, hope, conflict
899,31,60,Citizen284,-10.0,fear, stress, serenity
899,31,60,Citizen882,10.0,frustration, hope, serenity
899,31,60,Citizen710,10.0,joy, serenity, fear
899,31,60,Citizen697,-10.0,contentment, envy, guilt
899,31,60,Citizen926,-10.0,envy, happiness, conflict
865,87,14,Citizen573,-10.0,joy, disgust, fear
865,87,14,Citizen543,-10.0,fear, kindness, envy
865,87,14,Citizen752,10.0,peace, stress, contentment
865,87,14,Citizen146,-10.0,frustration, peace, conflict
865,87,14,Citizen324,-30.0,shame, disgust, shame
865,87,14,Citizen176,-10.0,peace, stress, sadness
865,87,14,Citizen970,-10.0,shame, kindness, guilt
36,79,56,Citizen925,30.0,love, serenity, hope
36,79,56,Citizen17,-30.0,disgust, stress, frustration
36,79,56,Citizen528,10.0,harmony, fear, peace
36,79,56,Citizen78,-10.0,sadness, conflict, contentment
36,79,56,Citizen453,10.0,happiness, shame, joy
36,79,56,Citizen835,-10.0,anger, shame, contentment
36,79,56,Citizen681,10.0,hope, shame, gratitude
36,79,56,Citizen644,10.0,hope, conflict, contentment
36,79,56,Citizen601,10.0,guilt, gratitude, gratitude
379,23,98,Citizen743,10.0,envy, peace, kindness
379,23,98,Citizen121,10.0,harmony, anger, hope
379,23,98,Citizen607,10.0,happiness, serenity, fear
379,23,98,Citizen52,-10.0,shame, disgust, love
379,23,98,Citizen700,-10.0,disgust, frustration, joy
379,23,98,Citizen779,-30.0,envy, envy, fear
379,23,98,Citizen654,-10.0,stress, anger, joy
379,23,98,Citizen550,-10.0,frustration, envy, gratitude
379,23,98,Citizen791,10.0,conflict, joy, peace
379,23,98,Citizen205,-30.0,shame, anger, sadness
379,23,98,Citizen42,-10.0,conflict, hope, guilt
379,23,98,Citizen199,-10.0,stress, hope, envy
379,23,98,Citizen421,10.0,harmony, hope, disgust
379,23,98,Citizen413,-30.0,disgust, stress, stress
379,23,98,Citizen238,10.0,anger, harmony, love
379,23,98,Citizen505,10.0,love, anger, joy
379,23,98,Citizen262,10.0,shame, peace, gratitude
725,96,18,Citizen604,30.0,freedom, anger, happiness
725,96,18,Citizen925,-10.0,freedom, anger, happiness
725,96,18,Citizen236,30.0,freedom, anger, happiness
725,96,18,Citizen661,-10.0,freedom, anger, happiness
725,96,18,Citizen126,10.0,freedom, anger, happiness
725,96,18,Citizen99,30.0,freedom, anger, happiness
725,96,18,Citizen255,10.0,freedom, anger, happiness
725,96,18,Citizen555,30.0,freedom, anger, happiness
725,96,18,Citizen384,10.0,freedom, anger, happiness
725,96,18,Citizen742,-10.0,freedom, anger, happiness
725,96,18,Citizen804,10.0,freedom, anger, happiness
946,77,55,Citizen17,-30.0,disgust, stress, frustration
946,77,55,Citizen78,-10.0,sadness, conflict, contentment
946,77,55,Citizen453,10.0,happiness, shame, joy
946,77,55,Citizen835,-10.0,anger, shame, contentment
946,77,55,Citizen681,10.0,hope, shame, gratitude
946,77,55,Citizen644,10.0,hope, conflict, contentment
946,77,55,Citizen601,10.0,guilt, gratitude, gratitude
946,77,55,Citizen485,-10.0,gratitude, stress, envy
946,77,55,Citizen609,-10.0,guilt, love, conflict
899,32,53,Citizen19,-10.0,guilt, disgust, hope
899,32,53,Citizen473,-10.0,frustration, serenity, envy
899,32,53,Citizen220,10.0,happiness, love, envy
899,32,53,Citizen505,10.0,kindness, frustration, love
899,32,53,Citizen375,30.0,hope, love, joy
899,32,53,Citizen8,10.0,love, hope, conflict
899,32,53,Citizen398,-10.0,harmony, disgust, stress
899,32,53,Citizen275,10.0,kindness, anger, harmony
899,32,53,Citizen697,-10.0,contentment, envy, guilt
262,4,31,Citizen608,-30.0,envy, sadness, shame
262,4,31,Citizen277,-10.0,frustration, frustration, happiness
262,4,31,Citizen742,10.0,stress, hope, joy
262,4,31,Citizen903,10.0,envy, peace, contentment
262,4,31,Citizen182,10.0,hope, joy, disgust
262,4,31,Citizen238,10.0,contentment, stress, love
262,4,31,Citizen487,-10.0,peace, anger, anger
262,4,31,Citizen906,30.0,gratitude, serenity, love
262,4,31,Citizen539,10.0,happiness, serenity, stress
262,4,31,Citizen100,-10.0,guilt, fear, happiness
262,4,31,Citizen506,-10.0,sadness, shame, happiness
262,4,31,Citizen759,30.0,peace, kindness, harmony
911,8,4,Citizen819,30.0,kindness, contentment, serenity
911,8,4,Citizen707,30.0,kindness, contentment, serenity
911,8,4,Citizen336,10.0,kindness, contentment, serenity
911,8,4,Citizen574,10.0,kindness, contentment, serenity
911,8,4,Citizen533,10.0,kindness, contentment, serenity
911,8,4,Citizen267,10.0,kindness, contentment, serenity
911,8,4,Citizen982,10.0,kindness, contentment, serenity
911,8,4,Citizen860,-10.0,kindness, contentment, serenity
911,8,4,Citizen265,30.0,kindness, contentment, serenity
774,60,36,Citizen740,10.0,contentment, serenity, peace
774,60,36,Citizen378,10.0,contentment, serenity, peace
774,60,36,Citizen832,10.0,contentment, serenity, peace
774,60,36,Citizen570,10.0,contentment, serenity, peace
774,60,36,Citizen161,10.0,contentment, serenity, peace
774,60,36,Citizen111,30.0,contentment, serenity, peace
774,60,36,Citizen842,10.0,contentment, serenity, peace
774,60,36,Citizen942,30.0,contentment, serenity, peace
774,60,36,Citizen254,30.0,contentment, serenity, peace
774,60,36,Citizen619,30.0,contentment, serenity, peace
774,60,36,Citizen815,30.0,contentment, serenity, peace
878,99,27,Citizen837,30.0,joy, hope, contentment
878,99,27,Citizen540,10.0,hope, guilt, joy
878,99,27,Citizen39,30.0,joy, love, peace
878,99,27,Citizen990,10.0,hope, contentment, guilt
878,99,27,Citizen152,10.0,serenity, sadness, love
878,99,27,Citizen165,-10.0,guilt, gratitude, conflict
976,26,20,Citizen403,-10.0,shame, harmony, fear
976,26,20,Citizen8,10.0,frustration, contentment, joy
976,26,20,Citizen492,10.0,guilt, happiness, love
976,26,20,Citizen804,30.0,joy, joy, joy
976,26,20,Citizen973,30.0,love, harmony, gratitude
976,26,20,Citizen968,-10.0,disgust, hope, fear
976,26,20,Citizen557,-10.0,joy, disgust, fear
976,26,20,Citizen153,10.0,happiness, joy, anger
976,26,20,Citizen651,30.0,joy, hope, love
976,26,20,Citizen838,-10.0,guilt, envy, love
976,26,20,Citizen224,-10.0,peace, shame, stress
976,26,20,Citizen645,10.0,serenity, shame, peace
976,26,20,Citizen409,-10.0,kindness, shame, stress
976,26,20,Citizen423,10.0,kindness, conflict, joy
976,26,20,Citizen632,-10.0,guilt, anger, peace
616,104,91,No citizen detected.
282,38,8,Citizen707,-10.0,kindness, sadness, envy
282,38,8,Citizen978,-30.0,shame, sadness, sadness
282,38,8,Citizen40,10.0,conflict, happiness, kindness
282,38,8,Citizen773,-10.0,shame, shame, peace
282,38,8,Citizen812,10.0,peace, sadness, serenity
282,38,8,Citizen859,10.0,fear, happiness, peace
282,38,8,Citizen243,10.0,peace, stress, gratitude
282,38,8,Citizen773,-10.0,joy, shame, guilt
282,38,8,Citizen514,10.0,joy, happiness, anger
282,38,8,Citizen838,-10.0,sadness, sadness, love
